"danceability","energy","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","genre","popularity","target"
0.639,0.517,0.7757,0,0.0345,0.681,0,0.67,0.722,0.5229,0.0343,4,3,69,0
0.624,0.959,0.8114,0,0.0769,0.00133,0.171,0.101,0.69,0.3968,0.0451,4,3,71,1
0.73,0.878,0.7714,1,0.061,0.015,0.437,0.0748,0.531,0.4678,0.0493,4,3,32,0
0.787,0.311,0.7064,1,0.0821,0.0236,0,0.23,0.234,0.4525,0.0948,4,10,65,0
0.821,0.639,0.8114,1,0.423,0.172,0,0.755,0.549,0.3605,0.0563,4,10,87,1
0.375,0.344,0.6923,0,0.0335,0.81,0.776,0.0682,0.106,0.5222,0.0536,4,6,60,0
0.101,0.754,0.7808,1,0.0932,0.000278,0.919,0.104,0.0469,0.6562,0.1396,4,3,35,0
0.29,0.759,0.6691,1,0.0431,3.75e-06,0.847,0.0767,0.274,0.3875,0.0521,4,9,31,0
0.409,0.365,0.6892,1,0.0327,0.379,0.871,0.354,0.0366,0.4358,0.0756,4,3,32,0
0.713,0.868,0.804,0,0.0305,0.00206,1e-04,0.225,0.641,0.497,0.0548,4,3,66,0
0.395,0.396,0.8148,1,0.0292,0.578,0,0.104,0.318,0.4917,0.0546,4,1,63,1
0.36,0.945,0.8405,0,0.0987,0.0091,0.0024,0.887,0.365,0.5509,0.0606,4,9,28,0
0.541,0.913,0.7778,1,0.0359,0.0681,0.0523,0.414,0.113,0.4997,0.0422,4,9,57,0
0.524,0.644,0.8353,1,0.0238,0.391,2e-04,0.168,0.324,0.6566,0.0618,4,2,82,1
0.554,0.704,0.833,0,0.12,0.195,0,0.116,0.892,0.7624,0.044,4,3,42,0
0.763,0.905,0.8698,1,0.0335,0.0519,0,0.0468,0.76,0.4472,0.051,4,3,39,1
0.667,0.92,0.8517,0,0.0471,0.087,1e-04,0.137,0.932,0.377,0.0403,4,3,29,1
0.442,0.835,0.8447,0,0.0409,0.000147,0.595,0.0953,0.0393,0.4682,0.0586,4,3,64,0
0.594,0.736,0.7692,1,0.0388,0.000256,0.0722,0.107,0.0398,0.5385,0.0833,4,3,40,0
0.149,0.151,0.5986,1,0.0379,0.942,0.988,0.0846,0.0311,0.3768,0.0381,3,3,63,0
0.691,0.742,0.8446,0,0.0602,0.145,0,0.0944,0.722,0.3732,0.0461,4,3,0,1
0.635,0.6,0.7929,1,0.0229,0.59,2e-04,0.254,0.516,0.4059,0.0394,4,2,76,1
0.801,0.434,0.7563,0,0.376,0.538,0,0.0729,0.661,0.5478,0.0609,4,3,58,1
0.618,0.79,0.8355,1,0.0445,0.0655,0.0064,0.11,0.545,0.497,0.0508,4,9,74,1
0.0822,0.997,0.873,1,0.155,1.86e-06,0.0054,0.0258,0.0582,0.3486,0.1042,4,9,28,0
0.571,0.784,0.8087,1,0.0352,0.0175,0,0.19,0.462,0.439,0.0578,4,2,62,1
0.331,0.0525,0.4746,1,0.0388,0.991,0.891,0.0683,0.097,0.3266,0.0345,3,6,64,0
0.544,0.802,0.851,1,0.0282,0.00155,1e-04,0.122,0.59,0.5386,0.051,4,9,79,1
0.622,0.942,0.7507,1,0.0385,0.0271,0,0.326,0.844,0.4853,0.0445,4,9,71,1
0.176,0.911,0.8455,1,0.0552,4.69e-05,0,0.383,0.295,0.3853,0.0885,3,9,63,0
0.757,0.78,0.8343,1,0.319,0.0811,0,0.113,0.59,0.4056,0.0523,4,3,57,1
0.66,0.361,0.7328,1,0.089,0.438,0,0.39,0.604,0.6133,0.0593,4,3,81,1
0.696,0.874,0.8667,0,0.0772,0.117,0,0.331,0.747,0.4316,0.0456,4,3,79,1
0.483,0.936,0.8346,1,0.0383,4.51e-05,0,0.148,0.475,0.545,0.0761,4,9,56,0
0.617,0.57,0.8244,1,0.0302,0.00847,1e-04,0.0985,0.395,0.4633,0.0489,4,3,74,1
0.7,0.507,0.7588,0,0.31,0.127,0,0.0877,0.671,0.3432,0.0483,4,3,37,0
0.148,0.725,0.6786,1,0.0631,3.78e-05,0.939,0.321,0.351,0.4326,0.0575,4,9,8,0
0.507,0.843,0.8648,1,0.108,0.274,0,0.295,0.504,0.8024,0.0403,4,3,44,1
0.495,0.612,0.8054,1,0.0303,0.41,0,0.0974,0.366,0.6134,0.0476,4,2,39,1
0.65,0.944,0.8181,0,0.0353,0.000283,0.678,0.06,0.934,0.5302,0.1091,4,3,72,0
0.831,0.429,0.7702,0,0.0465,0.0296,0,0.226,0.485,0.5408,0.0473,4,3,40,0
0.58,0.816,0.8319,1,0.0726,0.132,0,0.0776,0.814,0.3725,0.0446,4,2,54,1
0.605,0.913,0.8474,1,0.0376,0.00159,0,0.0813,0.665,0.5797,0.0519,4,9,68,1
0.528,0.871,0.7782,1,0.122,0.125,0,0.23,0.675,0.7535,0.0513,4,9,74,1
0.703,0.639,0.8127,0,0.281,0.299,0,0.139,0.893,0.3641,0.0559,4,3,83,1
0.569,0.893,0.8697,1,0.0442,0.103,0,0.2,0.703,0.3932,0.0418,4,9,73,1
0.444,0.33,0.6769,1,0.0358,0.273,0.643,0.113,0.246,0.4776,0.0818,4,6,42,0
0.307,0.466,0.7438,0,0.0293,0.00705,0.94,0.454,0.564,0.6621,0.0175,4,3,53,0
0.705,0.555,0.7692,1,0.0238,0.449,0.0149,0.254,0.487,0.4329,0.0449,4,2,76,1
0.59,0.535,0.7471,1,0.0649,0.435,0,0.102,0.353,0.3105,0.0689,4,3,60,0
0.538,0.457,0.8185,1,0.027,0.0846,0,0.158,0.439,0.5792,0.0456,4,1,72,1
0.541,0.968,0.8514,1,0.0396,0.000248,0,0.423,0.505,0.5179,0.0714,4,9,78,1
0.589,0.872,0.8798,1,0.029,0.0151,0,0.0577,0.524,0.4846,0.0619,4,1,63,1
0.282,0.287,0.5682,0,0.0365,0.608,0.989,0.11,0.0353,0.3319,0.0473,3,3,47,0
0.48,0.751,0.8218,0,0.0383,0.188,0,0.163,0.789,0.7347,0.0583,4,9,56,0
0.576,0.515,0.8128,1,0.0295,0.0788,0,0.118,0.407,0.3952,0.0568,3,1,72,1
0.596,0.935,0.8838,1,0.0741,0.127,0,0.294,0.912,0.8532,0.0565,4,9,67,1
0.219,0.759,0.7593,1,0.0554,0.00166,0.393,0.0849,0.376,0.6456,0.0174,3,9,18,0
0.47,0.806,0.852,1,0.0328,0.0271,1e-04,0.2,0.403,0.3887,0.0576,4,9,77,1
0.739,0.511,0.7813,1,0.0362,0.167,0,0.133,0.542,0.3978,0.0482,4,2,69,1
0.319,0.861,0.7993,1,0.0673,0.313,0.797,0.357,0.115,0.4726,0.0562,4,9,35,0
0.402,0.406,0.6441,1,0.0652,0.75,0.791,0.114,0.243,0.4554,0.0765,4,3,52,0
0.502,0.68,0.8217,1,0.0322,0.0415,0,0.362,0.381,0.6156,0.0459,4,3,60,1
0.286,0.995,0.8727,1,0.166,5.83e-05,1e-04,0.189,0.0333,0.621,0.0571,4,9,30,0
0.251,0.918,0.8348,1,0.145,0.000148,0.16,0.112,0.244,0.3669,0.0451,4,9,15,0
0.335,0.985,0.8152,0,0.0934,0.00027,0,0.288,0.168,0.7709,0.0464,4,9,26,0
0.165,0.0331,0.4307,0,0.0382,0.994,0.724,0.109,0.067,0.2796,0.0145,5,6,18,0
0.502,0.939,0.8283,1,0.0605,0.000166,0.0037,0.33,0.403,0.3357,0.0752,4,9,43,0
0.729,0.881,0.8346,0,0.0283,0.0231,0,0.0872,0.963,0.4912,0.0402,4,2,70,1
0.196,0.0763,0.481,0,0.0346,0.957,0.391,0.114,0.0368,0.5713,0.0297,3,6,29,0
0.617,0.551,0.7824,1,0.33,0.0456,0,0.374,0.182,0.3485,0.0511,4,3,67,0
0.79,0.821,0.8359,1,0.0381,0.00125,0.642,0.0859,0.722,0.5385,0.0998,4,3,1,0
0.569,0.801,0.7589,0,0.0489,0.0141,0.0015,0.128,0.253,0.4972,0.0852,4,3,0,0
0.132,0.948,0.8066,0,0.19,0.00659,0.0581,0.939,0.14,0.3852,0.1073,4,9,76,0
0.583,0.744,0.8101,0,0.257,0.317,0.0188,0.179,0.583,0.4127,0.0503,4,3,32,0
0.592,0.832,0.7689,0,0.038,0.0442,0.934,0.125,0.763,0.5533,0.0543,4,3,22,0
0.906,0.536,0.7469,0,0.17,0.0119,0.66,0.0824,0.677,0.522,0.0625,4,3,20,0
0.493,0.935,0.8772,1,0.0645,0.000316,0,0.076,0.347,0.6217,0.0462,4,9,88,1
0.266,0.0574,0.3809,1,0.0376,0.966,0.728,0.137,0.275,0.3783,0.0979,4,6,67,0
0.809,0.488,0.7475,0,0.0684,0.0129,0.904,0.0843,0.379,0.5219,0.1065,4,3,64,0
0.245,0.984,0.8955,1,0.101,0.000599,0,0.298,0.56,0.6722,0.0413,4,9,56,0
0.275,0.962,0.814,1,0.113,0.000649,0.0142,0.437,0.326,0.3765,0.0519,4,9,43,0
0.592,0.77,0.8652,1,0.318,0.122,0,0.103,0.361,0.794,0.0601,4,3,57,1
0.429,0.615,0.8406,1,0.0317,0.216,0,0.145,0.147,0.7206,0.0459,4,3,56,0
0.363,0.0325,0.4406,1,0.0389,0.99,0.945,0.129,0.436,0.3773,0.0672,3,6,42,0
0.396,0.949,0.8119,1,0.091,2.54e-05,0,0.61,0.508,0.7378,0.0503,4,9,51,0
0.388,0.746,0.8292,1,0.0318,0.000563,0,0.0719,0.458,0.6614,0.0568,4,9,57,1
0.616,0.812,0.8422,1,0.036,0.377,0,0.304,0.399,0.4848,0.0531,4,2,76,1
0.823,0.7,0.8342,0,0.035,0.0264,0,0.0531,0.75,0.4474,0.047,4,3,53,1
0.754,0.819,0.7718,0,0.0671,0.0736,0.422,0.0506,0.307,0.4996,0.0613,4,3,35,0
0.181,0.03,0.2927,0,0.0465,0.987,0.116,0.15,0.0341,0.5941,0.0336,4,6,16,0
0.539,0.747,0.8393,0,0.0605,0.00352,5e-04,0.122,0.481,0.4144,0.0659,4,9,47,0
0.387,0.534,0.7477,1,0.0266,0.000524,0.422,0.112,0.348,0.6525,0.0445,3,9,42,0
0.335,0.858,0.8432,1,0.0532,0.00289,0,0.148,0.451,0.7372,0.0518,4,9,67,0
0.061,0.00676,0.3307,0,0.0451,0.973,0.775,0.0964,0.0314,0.2769,0.1241,4,6,41,0
0.591,0.768,0.8486,0,0.033,0.0527,0,0.302,0.399,0.5369,0.0636,4,3,37,0
0.428,0.808,0.7668,0,0.199,0.802,0,0.343,0.822,0.6823,0.1224,4,3,43,0
0.694,0.0939,0.5387,1,0.0484,0.994,0.909,0.0834,0.165,0.4575,0.0492,4,7,71,0
0.251,0.884,0.7515,1,0.0832,0.017,0,0.965,0.362,0.7451,0.0917,4,9,58,0
0.634,0.719,0.8113,0,0.0372,0.0419,0,0.312,0.317,0.4394,0.0752,4,3,52,0
0.638,0.6,0.823,1,0.192,0.0432,0.0018,0.23,0.649,0.4557,0.0427,4,3,39,0
0.789,0.495,0.7868,0,0.0794,0.046,1e-04,0.0646,0.232,0.3368,0.0492,4,3,44,0
0.63,0.625,0.8333,0,0.0252,0.231,0,0.0765,0.683,0.6959,0.0529,4,1,79,1
0.657,0.735,0.7376,1,0.092,0.227,0,0.651,0.721,0.6212,0.0551,3,3,40,0
0.378,0.609,0.8148,1,0.0525,0.498,0,0.509,0.191,0.5124,0.0558,4,3,79,1
0.737,0.817,0.8492,1,0.0508,0.0577,0,0.118,0.751,0.4675,0.0628,4,3,58,1
0.275,0.00411,0.3474,0,0.037,0.991,0.927,0.0625,0.332,0.5777,0.0342,3,6,33,0
0.198,0.183,0.5975,0,0.0425,0.968,0.002,0.11,0.0373,0.4081,0.0345,3,6,29,0
0.618,0.955,0.857,1,0.0798,0.00221,0,0.486,0.79,0.6215,0.0397,4,9,60,1
0.675,0.859,0.8809,1,0.0318,0.214,0,0.117,0.556,0.4558,0.0376,4,2,56,1
0.23,0.223,0.5808,0,0.0312,0.904,0.0171,0.286,0.252,0.7308,0.0495,4,6,21,0
0.476,0.982,0.9113,1,0.123,0.00161,0.224,0.353,0.346,0.3313,0.0602,4,9,9,0
0.377,0.462,0.8225,1,0.0309,0.698,1e-04,0.778,0.18,0.4836,0.0588,4,3,44,0
0.549,0.297,0.6065,0,0.0527,0.81,0.883,0.109,0.363,0.3482,0.0608,4,6,34,0
0.426,0.937,0.8118,1,0.0789,3.9e-05,1e-04,0.122,0.495,0.3755,0.0559,4,9,12,0
0.167,0.0135,0.365,1,0.0549,0.947,0.178,0.0927,0.0362,0.3615,0.1698,4,5,17,0
0.157,0.862,0.8724,0,0.0717,1.04e-06,0.606,0.274,0.109,0.548,0.0531,4,9,3,0
0.485,0.584,0.769,0,0.0313,0.413,2e-04,0.101,0.716,0.6008,0.0538,4,2,63,0
0.481,0.49,0.6929,1,0.0793,0.963,0.0953,0.358,0.473,0.3963,0.1404,4,3,20,0
0.27,0.167,0.6495,0,0.0414,0.977,4e-04,0.0962,0.0636,0.3248,0.0336,4,6,33,0
0.693,0.527,0.7245,1,0.0365,0.0667,0.0014,0.663,0.911,0.6013,0.0498,4,2,63,0
0.554,0.474,0.7814,1,0.025,0.155,0,0.0859,0.41,0.5792,0.0548,4,1,47,1
0.192,0.44,0.7268,0,0.0329,0.84,0.728,0.0636,0.0494,0.6284,0.1039,4,6,34,0
0.296,0.0401,0.4693,1,0.0431,0.954,0,0.134,0.288,0.4208,0.0357,5,1,67,0
0.694,0.525,0.803,1,0.0387,0.743,0,0.108,0.177,0.5347,0.0408,4,3,72,0
0.723,0.84,0.8157,1,0.0668,0.478,5e-04,0.357,0.912,0.5591,0.0626,4,2,57,0
0.583,0.652,0.8113,1,0.0244,0.0405,4e-04,0.0781,0.352,0.4037,0.0565,4,1,58,1
0.212,0.216,0.5827,1,0.0426,0.952,0.804,0.107,0.0774,0.3329,0.0426,4,6,24,0
0.524,0.849,0.8419,1,0.0464,0.188,0,0.179,0.453,0.5213,0.0394,4,9,74,1
0.175,0.89,0.7716,1,0.107,0.000542,0.005,0.73,0.181,0.2711,0.1275,4,9,56,0
0.603,0.774,0.8149,0,0.0428,0.0288,0.051,0.0533,0.48,0.5177,0.0537,4,3,74,1
0.604,0.759,0.8384,1,0.0279,0.0627,0,0.321,0.663,0.5635,0.0613,4,2,77,1
0.681,0.864,0.7814,1,0.0347,0.00504,0,0.212,0.931,0.5264,0.0403,4,3,62,1
0.47,0.821,0.7943,1,0.0455,0.0103,0,0.387,0.355,0.6043,0.055,4,9,56,0
0.795,0.784,0.8368,1,0.0414,0.0323,4e-04,0.138,0.714,0.5499,0.059,4,3,78,1
0.539,0.971,0.8467,1,0.0437,0.00719,3e-04,0.151,0.814,0.4766,0.035,4,9,39,0
0.571,0.49,0.7476,1,0.665,0.816,0.0645,0.176,0.537,0.4098,0.038,4,3,46,0
0.401,0.802,0.8228,1,0.0291,0.0236,0,0.224,0.326,0.6793,0.0481,4,9,63,1
0.174,0.621,0.8766,0,0.0364,0.00117,0.327,0.104,0.224,0.4228,0.0871,3,3,46,0
0.757,0.706,0.8036,1,0.203,0.0267,0,0.197,0.375,0.4017,0.0605,4,3,83,1
0.767,0.955,0.8572,0,0.26,0.0401,0.312,0.319,0.708,0.4133,0.0303,4,3,46,0
0.163,0.0588,0.547,1,0.045,0.935,0.961,0.098,0.145,0.4674,0.1199,4,3,39,0
0.294,0.949,0.8227,1,0.0851,0.00161,0,0.101,0.266,0.5215,0.123,4,9,76,0
0.4,0.907,0.8358,1,0.101,4.1e-05,5e-04,0.151,0.413,0.6736,0.06,4,9,51,0
0.0721,0.0873,0.3112,0,0.042,0.618,0.756,0.104,0.0383,0.3309,0.0149,4,3,44,0
0.842,0.718,0.7811,1,0.204,0.625,0,0.35,0.915,0.4057,0.0463,4,2,5,0
0.584,0.429,0.7541,1,0.028,0.23,0,0.0708,0.355,0.5753,0.0527,4,2,77,1
0.512,0.993,0.8648,1,0.105,7.96e-06,0.196,0.0867,0.434,0.3934,0.0535,4,9,27,0
0.412,0.833,0.8564,1,0.0352,0.371,0,0.208,0.669,0.7449,0.0448,4,2,74,1
0.781,0.485,0.7696,1,0.0559,0.299,1e-04,0.0686,0.58,0.4184,0.0642,3,3,24,0
0.179,0.0403,0.3637,1,0.0384,0.974,0.856,0.115,0.0362,0.2857,0.0879,4,6,40,0
0.688,0.788,0.8225,1,0.0352,0.172,0.511,0.0819,0.85,0.4009,0.0582,4,6,49,0
0.314,0.841,0.8124,1,0.152,0.000753,2e-04,0.792,0.349,0.6188,0.0952,4,9,26,0
0.784,0.498,0.7977,1,0.0533,0.00248,0,0.224,0.418,0.5963,0.0449,4,10,80,1
0.419,0.907,0.8362,1,0.0854,0.000281,0,0.177,0.653,0.5991,0.0478,4,9,76,0
0.328,0.163,0.5062,1,0.0453,0.56,0.9,0.0705,0.0362,0.4969,0.0817,4,3,47,0
0.797,0.667,0.8143,0,0.158,0.545,0,0.0357,0.621,0.3169,0.0576,4,3,65,1
0.397,0.903,0.843,1,0.0457,0.00575,0,0.362,0.556,0.6277,0.0448,4,9,64,1
0.761,0.716,0.8199,0,0.056,0.398,0,0.0771,0.649,0.4946,0.0554,4,3,63,1
0.649,0.753,0.8374,1,0.0319,0.0209,1e-04,0.105,0.46,0.3645,0.0521,4,3,55,0
0.51,0.398,0.7843,0,0.0284,0.362,0.0014,0.112,0.261,0.6465,0.0651,4,2,73,1
0.362,0.318,0.6948,0,0.0479,0.349,5e-04,0.184,0.33,0.6951,0.0731,4,3,48,0
0.456,0.437,0.7482,0,0.258,0.727,0,0.46,0.766,0.8297,0.0452,4,3,48,0
0.51,0.683,0.8475,1,0.0302,0.166,0,0.0795,0.211,0.6624,0.0482,4,1,77,1
0.563,0.826,0.8149,0,0.048,0.00374,0.0032,0.1,0.473,0.5136,0.0718,4,9,66,0
0.727,0.714,0.8446,1,0.0872,0.0209,0,0.153,0.618,0.6793,0.0524,4,3,36,0
0.215,0.914,0.83,1,0.0831,0.000101,0.0032,0.235,0.254,0.4718,0.0475,4,9,30,0
0.527,0.859,0.7794,1,0.0363,0.0974,0.758,0.269,0.686,0.3603,0.0919,4,9,54,0
0.682,0.719,0.8199,1,0.0259,0.281,0,0.308,0.755,0.5162,0.0392,4,2,63,1
0.547,0.485,0.8281,1,0.0292,0.467,0,0.0736,0.243,0.6008,0.0451,4,1,79,1
0.569,0.553,0.8277,0,0.164,0.378,0,0.194,0.345,0.3286,0.0574,4,3,39,0
0.897,0.835,0.8539,0,0.0652,0.0205,0,0.0846,0.885,0.4375,0.055,4,3,79,1
0.557,0.26,0.6451,1,0.0321,0.226,0,0.135,0.154,0.563,0.0456,4,2,76,1
0.167,0.94,0.8395,0,0.0901,5.21e-06,0.486,0.137,0.0394,0.4807,0.0726,3,9,41,0
0.335,0.584,0.7956,1,0.0341,0.794,2e-04,0.0869,0.332,0.3252,0.0434,4,1,57,1
0.665,0.991,0.8025,1,0.256,0.0117,0.0039,0.339,0.0676,0.6321,0.096,4,9,67,1
0.397,0.846,0.8229,0,0.0456,0.000624,0,0.0627,0.451,0.3932,0.0647,4,9,27,0
0.501,0.496,0.7507,1,0.0317,0.0337,0,0.0655,0.364,0.6133,0.0745,4,1,77,1
0.527,0.636,0.6862,0,0.0347,0.0599,0.843,0.204,0.607,0.3442,0.0768,4,3,59,0
0.854,0.705,0.7725,1,0.298,0.0262,0,0.0336,0.701,0.4142,0.0437,4,3,25,1
0.606,0.721,0.8031,0,0.0388,6.51e-05,0.531,0.259,0.192,0.5303,0.0743,4,3,37,0
0.594,0.675,0.8092,1,0.102,0.0761,2e-04,0.417,0.687,0.7465,0.0628,4,3,78,1
0.35,0.59,0.7958,1,0.0389,0.486,8e-04,0.107,0.457,0.4239,0.0644,4,1,45,0
0.699,0.477,0.7531,1,0.031,0.291,0,0.164,0.83,0.4904,0.041,4,2,76,1
0.697,0.389,0.6545,1,0.0426,0.965,0.0389,0.122,0.886,0.538,0.0695,4,5,33,0
0.485,0.943,0.8479,1,0.0855,2e-06,0.908,0.0515,0.316,0.4105,0.0595,4,9,31,0
0.431,0.851,0.8745,1,0.0364,0.00242,0,0.301,0.706,0.704,0.0483,4,9,26,0
0.662,0.39,0.7328,1,0.0239,0.46,0,0.179,0.713,0.3397,0.0582,4,2,80,1
0.609,0.453,0.7089,0,0.0414,0.716,0.0239,0.0884,0.825,0.4202,0.0661,3,6,60,0
0.65,0.743,0.7178,1,0.051,0.058,0.867,0.0686,0.452,0.7208,0.1191,4,3,43,0
0.311,0.947,0.8103,1,0.0752,3.97e-05,0.613,0.232,0.21,0.551,0.0748,3,9,58,0
0.583,0.977,0.7929,0,0.0565,0.000226,0.0572,0.0757,0.592,0.6006,0.0783,4,9,49,0
0.605,0.386,0.7783,1,0.0337,0.553,0,0.152,0.148,0.5504,0.0435,4,8,63,1
0.79,0.645,0.827,1,0.317,0.335,0,0.405,0.583,0.655,0.0648,4,3,79,1
0.297,0.966,0.8165,1,0.141,0.00014,0,0.341,0.2,0.7037,0.0315,4,9,58,0
0.263,0.171,0.7077,1,0.0338,0.241,0.87,0.0766,0.038,0.4639,0.1593,4,3,50,0
0.74,0.434,0.8215,1,0.0443,0.778,0,0.128,0.333,0.4636,0.0578,4,3,47,1
0.716,0.731,0.7646,0,0.0451,0.0445,0.74,0.111,0.256,0.5178,0.0908,4,3,7,0
0.323,0.84,0.7913,0,0.0493,5.24e-05,0.549,0.411,0.0579,0.4017,0.1158,3,9,45,0
0.326,0.108,0.5331,0,0.0422,0.994,0.826,0.0868,0.19,0.4614,0.1209,4,6,67,0
0.453,0.286,0.64,1,0.0303,0.719,0.899,0.0987,0.481,0.58,0.1169,3,6,39,0
0.585,0.401,0.7226,0,0.0359,0.537,0.878,0.147,0.506,0.6545,0.0732,4,3,37,0
0.131,0.781,0.7501,1,0.0393,0.000469,0.001,0.133,0.583,0.8475,0.0506,3,9,57,0
0.579,0.955,0.8491,1,0.0536,0.0161,3e-04,0.131,0.816,0.4137,0.0414,4,9,73,1
0.899,0.645,0.7101,0,0.271,0.0435,0.101,0.358,0.348,0.4593,0.0486,4,3,76,1
0.603,0.933,0.866,1,0.171,0.00591,0,0.206,0.709,0.3989,0.0478,4,9,76,1
0.18,0.973,0.8407,0,0.168,0.000167,0,0.324,0.0896,0.375,0.0623,4,9,55,0
0.582,0.766,0.7978,1,0.0398,0.0538,0,0.0794,0.548,0.6103,0.0483,4,1,63,1
0.335,0.902,0.8552,1,0.073,0.00321,0,0.0641,0.656,0.7334,0.0471,4,9,45,0
0.573,0.906,0.8839,1,0.325,0.229,0,0.183,0.775,0.4583,0.0615,5,3,80,1
0.539,0.905,0.8505,1,0.0659,0.042,0,0.575,0.71,0.6083,0.0427,4,9,29,0
0.281,0.991,0.8474,0,0.215,0.00057,0.595,0.172,0.0413,0.5134,0.0466,4,9,49,0
0.234,0.987,0.779,0,0.076,1.12e-06,0.967,0.332,0.28,0.3825,0.021,4,9,15,0
0.472,0.764,0.7926,1,0.0578,0.139,0,0.152,0.489,0.6631,0.0596,4,9,79,1
0.641,0.715,0.8372,0,0.379,0.216,0,0.638,0.849,0.7385,0.0616,4,10,46,0
0.582,0.908,0.8229,1,0.0481,0.000406,0.0012,0.371,0.577,0.4846,0.047,4,9,51,1
0.11,0.0114,0.3542,1,0.0405,0.834,0.973,0.0804,0.0342,0.3789,0.0243,4,3,61,0
0.596,0.62,0.8136,0,0.039,0.0122,0,0.82,0.102,0.3315,0.0617,4,3,92,1
0.39,0.991,0.9144,0,0.0726,0.0176,7e-04,0.294,0.0754,0.3934,0.0714,4,9,32,0
0.493,0.747,0.8247,1,0.0293,0.000159,0.0076,0.15,0.482,0.4558,0.0778,4,9,51,0
0.735,0.826,0.8369,1,0.0349,0.00101,0.129,0.197,0.74,0.5508,0.0474,4,3,92,1
0.658,0.954,0.8279,1,0.0792,0.000891,0,0.115,0.486,0.5469,0.0953,3,9,65,0
0.421,0.79,0.8453,1,0.0417,0.319,0,0.257,0.303,0.6985,0.0496,4,9,73,1
0.522,0.968,0.8815,1,0.0714,0.0115,0,0.347,0.302,0.4433,0.0424,3,9,20,0
0.217,0.995,0.8755,1,0.175,0.000257,0.0323,0.338,0.0641,0.5146,0.0715,4,9,48,0
0.353,0.841,0.8332,0,0.0561,0.0034,0.648,0.0631,0.196,0.5477,0.0478,4,9,57,0
0.547,0.644,0.7863,1,0.1,0.707,0.0013,0.338,0.791,0.607,0.2618,3,3,31,0
0.437,0.547,0.6999,1,0.0529,0.806,0.919,0.0781,0.979,0.7623,0.0974,3,6,32,0
0.845,0.935,0.8678,1,0.0671,0.0278,0,0.37,0.962,0.5382,0.0456,4,3,84,1
0.807,0.941,0.7845,0,0.0891,0.0921,0.85,0.0449,0.464,0.4478,0.0812,4,3,42,0
0.681,0.778,0.8287,0,0.137,0.22,0,0.0735,0.639,0.3518,0.0533,4,3,40,0
0.607,0.238,0.7124,1,0.0348,0.489,0,0.0861,0.462,0.3865,0.0248,4,2,0,0
0.632,0.743,0.8004,1,0.026,0.00152,0,0.246,0.627,0.4557,0.0463,4,2,19,0
0.435,0.95,0.8398,1,0.0942,0.000103,0,0.321,0.583,0.6626,0.0486,4,9,60,0
0.764,0.749,0.8139,0,0.254,0.34,0,0.104,0.813,0.3639,0.0573,4,10,73,0
0.412,0.512,0.8013,0,0.0434,0.0039,0.74,0.34,0.499,0.3116,0.0121,4,3,20,0
0.348,0.986,0.8638,1,0.188,0.00947,0,0.385,0.13,0.4694,0.046,4,9,45,0
0.505,0.684,0.7661,0,0.0456,0.986,0.907,0.383,0.632,0.4174,0.1064,4,6,28,0
0.61,0.883,0.8472,1,0.0444,0.156,0,0.29,0.787,0.6958,0.0466,4,2,44,1
0.237,0.847,0.7855,0,0.302,0.00388,0.455,0.074,0.237,0.702,0.0725,4,9,53,0
0.476,0.888,0.845,1,0.0409,0.00111,0,0.0425,0.679,0.6632,0.0868,4,9,33,0
0.482,0.929,0.8238,1,0.0468,0.00105,0,0.0729,0.317,0.404,0.0457,4,9,49,0
0.549,0.975,0.8918,1,0.161,0.00272,8e-04,0.347,0.708,0.5799,0.0321,4,9,43,0
0.499,0.562,0.7415,0,0.0433,0.62,0.696,0.173,0.375,0.7083,0.0322,4,3,28,0
0.84,0.521,0.7695,1,0.0691,0.00799,0.294,0.0815,0.707,0.5366,0.0517,4,3,43,0
0.48,0.753,0.8185,1,0.0323,0.0219,0,0.0764,0.455,0.3893,0.055,4,1,48,0
0.667,0.809,0.8558,1,0.255,0.232,0,0.18,0.718,0.3936,0.0654,4,7,67,1
0.763,0.81,0.8328,0,0.0861,0.0311,0,0.316,0.437,0.4474,0.0411,4,10,80,1
0.642,0.805,0.7928,1,0.0476,0.000781,0.579,0.393,0.352,0.6007,0.0559,4,3,81,1
0.528,0.475,0.7596,1,0.0296,0.0592,0.0129,0.111,0.486,0.4514,0.0694,4,2,45,0
0.233,0.949,0.8268,1,0.0539,0.00348,0.081,0.856,0.455,0.6307,0.0744,4,9,50,0
0.555,0.686,0.8372,1,0.0287,0.407,0.0097,0.09,0.437,0.3316,0.0497,4,12,65,1
0.639,0.457,0.7831,1,0.029,0.0805,1e-04,0.114,0.199,0.323,0.045,4,1,62,1
0.476,0.997,0.8329,0,0.0475,0.000182,0.0058,0.522,0.618,0.58,0.0819,4,9,48,0
0.37,0.973,0.8575,1,0.132,0.00203,2e-04,0.0275,0.802,0.7029,0.0262,4,9,27,0
0.511,0.338,0.7104,1,0.0347,0.953,0.397,0.19,0.804,0.4889,0.0495,3,6,25,0
0.303,0.939,0.809,0,0.0671,5.55e-05,0.0128,0.108,0.369,0.704,0.0497,4,9,28,0
0.508,0.945,0.8677,1,0.0997,0.000732,0.0333,0.253,0.327,0.642,0.0522,4,9,20,0
